Id,TextTopics,TopicPercentages
99_4446_2,71,0.38079828
99_4448_2,32,0.9146328
99_4450_2,51,0.41853458
99_4451_2,31,0.95070475
99_4452_2,67,0.9329962
99_4453_2,35,0.36676377
99_4454_2,61,0.74811
99_4455_2,87,0.76322967
99_4457_2,7,0.5206516
99_4458_2,28,0.92829525
99_4459_2,30,0.8549728
99_4461_2,78,0.5432895
99_4462_2,52,0.8955722
99_4463_2,51,0.6856471
99_4464_2,32,0.9060466
99_4465_2,65,0.95759857
99_4466_2,65,0.9220929
99_4467_2,77,0.9375511
99_4468_2,42,0.9376436
99_4469_2,81,0.8827217
99_4470_2,79,0.7352892
99_4471_2,42,0.8114737
99_4472_2,57,0.94797367
99_4473_2,51,0.52379435
99_4474_2,72,0.49893203
99_4475_2,25,0.8656044
99_4476_2,82,0.9760496
99_4477_2,43,0.865643
99_4479_2,7,0.57652587
99_4480_2,87,0.9479774
99_4481_2,21,0.9330971
99_4482_2,65,0.51033235
99_4483_2,23,0.8654992
99_4484_2,15,0.89578086
99_4485_2,22,0.9375572
99_4486_2,21,0.9061812
99_4488_2,56,0.6827902
99_4489_2,82,0.70865744
99_4490_2,86,0.8654991
99_4491_2,8,0.9532054
99_4492_2,44,0.9479489
99_4493_2,26,0.50971633
99_4494_2,10,0.9480297
99_4495_2,14,0.72155344
99_4496_2,76,0.8012164
99_4497_2,66,0.8380736
99_4498_2,73,0.9626189
99_4499_2,35,0.7367769
99_4501_2,32,0.7447348
99_4502_2,44,0.94794875
99_4503_2,10,0.8957239
99_4504_2,51,0.46864083
99_4506_2,29,0.9449246
99_4507_2,79,0.9219714
99_4508_2,25,0.882525
99_4509_2,54,0.68290734
99_4510_2,66,0.933027
99_4511_2,31,0.57739925
99_4513_2,52,0.91465914
99_4514_2,68,0.9801057
99_4515_2,73,0.9147914
99_4516_2,80,0.8657047
99_4518_2,14,0.8663287
99_4519_2,49,0.6692588
99_4520_2,90,0.97475487
99_4521_2,68,0.9716509
99_4523_2,51,0.50582576
99_4524_2,73,0.89573306
99_4525_2,54,0.9688413
99_4526_2,79,0.7679253
99_4527_2,28,0.9151889
99_4528_2,6,0.7543502
99_4529_2,57,0.9218345
99_4530_2,21,0.80372417
99_4531_2,7,0.68357295
99_4532_2,7,0.922041
99_4533_2,78,0.6985163
99_4534_2,23,0.88243425
99_4535_2,82,0.683
99_4536_2,69,0.9060537
99_4538_2,3,0.31496358
99_4539_2,77,0.77930784
99_4540_2,56,0.927887
99_4541_2,51,0.68564755
99_4542_2,17,0.950851
99_4543_2,78,0.5432902
99_4544_2,65,0.6837496
99_4545_2,2,0.87873244
99_4546_2,14,0.92790824
99_4548_2,79,0.6308508
99_4549_2,75,0.5600276
99_4550_2,1,0.80186903
99_4552_2,35,0.86135036
99_4553_2,45,0.9507889
99_4554_2,18,0.7566692
99_4555_2,78,0.6985171
99_4557_2,90,0.8430526
99_4558_2,76,0.90638924
99_4559_2,60,0.8583863
99_4560_2,57,0.66726625
99_4561_2,65,0.45465025
99_4562_2,33,0.8654608
99_4563_2,11,0.9414714
99_4564_2,40,0.4511367
99_4565_2,78,0.698517
99_4566_2,35,0.76331407
99_4567_2,51,0.49790925
99_4568_2,13,0.92794305
99_4569_2,16,0.882418
99_4570_2,39,0.8654752
99_4571_2,13,0.9449552
99_4574_2,82,0.9147624
99_4575_2,37,0.9892616
99_4576_2,12,0.95067525
99_4577_2,35,0.89565456
99_4578_2,48,0.88255924
99_4579_2,88,0.9506944
99_4580_2,57,0.9218346
99_4581_2,29,0.5254858
99_4582_2,79,0.72172356
99_4583_2,34,0.5774328
99_4584_2,64,0.68350685
99_4585_2,54,0.8656109
99_4586_2,89,0.52791107
99_4587_2,84,0.97720337
99_4589_2,10,0.5150279
99_4590_2,14,0.8613534
99_4591_2,18,0.8957114
99_4592_2,26,0.96777004
99_4593_2,27,0.870566
99_4594_2,31,0.9146644
99_4596_2,76,0.43379745
99_4597_2,26,0.61721915
99_4599_2,85,0.94145507
99_4601_2,23,0.71290916
99_4602_2,17,0.686341
99_4603_2,80,0.67481935
99_4604_2,51,0.52379435
99_4605_2,64,0.945037
99_4606_2,3,0.71905416
99_4607_2,12,0.75428945
99_4609_2,60,0.6137668
99_4610_2,51,0.9558352
99_4611_2,71,0.6603964
99_4612_2,71,0.3787868
99_4614_2,88,0.9414161
99_4615_2,4,0.9147599
99_4616_2,25,0.91473347
99_4617_2,87,0.72149944
99_4620_2,34,0.64613974
99_4621_2,73,0.8656956
99_4622_2,27,0.9531637
99_4623_2,45,0.76354367
99_4624_2,15,0.8826584
99_4626_2,6,0.75952566
99_4627_2,51,0.92853594
99_4628_2,72,0.94804674
99_4630_2,66,0.96099985
99_4631_2,22,0.38411546
99_4632_2,73,0.8957336
99_4633_2,29,0.93755233
99_4634_2,78,0.52132773
99_4635_2,33,0.7214133
99_4636_2,34,0.67193943
99_4637_2,10,0.9147833
99_4638_2,86,0.9740213
99_4640_2,4,0.90618587
99_4641_2,8,0.7532825
99_4642_2,17,0.73280287
99_4643_2,21,0.46085244
99_4644_2,81,0.67496896
99_4645_2,65,0.6310541
99_4646_2,29,0.97720927
99_4649_2,47,0.5203482
99_4650_2,2,0.7565809
99_4651_2,19,0.8957275
99_4653_2,26,0.9147516
99_4654_2,27,0.9506909
99_4655_2,33,0.94141346
99_4656_2,13,0.459327
99_4658_2,22,0.96259207
99_4659_2,18,0.32493612
99_4660_2,73,0.6688855
99_4661_2,8,0.9449195
99_4662_2,73,0.80620396
99_4664_2,37,0.9218227
99_4665_2,47,0.82081336
99_4666_2,17,0.7638437
99_4667_2,22,0.9147309
99_4668_2,74,0.8956675
99_4669_2,36,0.95072997
99_4670_2,8,0.937547
99_4671_2,6,0.9724944
99_4672_2,17,0.70519835
99_4675_2,10,0.703239
99_4676_2,1,0.67070866
99_4677_2,4,0.5197657
99_4678_2,53,0.93304604
99_4679_2,48,0.33817646
99_4680_2,55,0.9146133
99_4682_2,17,0.43588066
99_4684_2,34,0.91468245
99_4685_2,9,0.5197504
99_4686_2,17,0.8958885
99_4687_2,4,0.90618616
99_4688_2,17,0.88278013
99_4689_2,86,0.6141944
99_4690_2,53,0.9707758
99_4692_2,78,0.5432898
99_4693_2,91,0.3333333333333333
99_4694_2,17,0.8269991
99_4695_2,87,0.5194146
99_4696_2,70,0.9665961
99_4697_2,82,0.8825663
99_4698_2,84,0.98646194
99_4699_2,13,0.82338333
99_4702_2,90,0.7219455
99_4703_2,35,0.9813169
99_4704_2,36,0.8429415
99_4705_2,90,0.9449531
99_4706_2,58,0.97471935
99_4708_2,33,0.9448715
99_4709_2,77,0.80370116
99_4711_2,36,0.971669
99_4712_2,2,0.96536046
99_4713_2,81,0.97408485
99_4714_2,82,0.9554639
99_4715_2,10,0.7110245
99_4716_2,59,0.9809319
99_4719_2,27,0.92178816
99_4720_2,1,0.8656855
99_4722_2,78,0.82052016
99_4723_2,65,0.68378305
99_4724_2,78,0.4624323
99_4725_2,70,0.6306587
99_4727_2,41,0.8825687
99_4728_2,50,0.33082083
99_4729_2,78,0.5432902
99_4730_2,67,0.86543506
99_4731_2,30,0.8668456
99_4732_2,20,0.50989944
99_4734_2,17,0.9332252
99_4735_2,25,0.9279096
99_4736_2,47,0.6833719
99_3012_2,71,0.4495994448661804
99_3012_2,11,0.3168480098247528
99_3021_2,78,0.40962353348731995
99_3021_2,90,0.3725091516971588
99_3029_2,75,0.45207569003105164
99_3029_2,15,0.3173711895942688
99_3032_2,75,0.45682889223098755
99_3032_2,30,0.36079755425453186
99_3047_2,30,0.6331667900085449
99_3047_2,91,0.3333333333333333
99_3066_2,2,0.40085285902023315
99_3066_2,22,0.3647398054599762
99_3066_2,91,0.3333333333333333
99_3070_2,78,0.4528140723705292
99_3070_2,11,0.39944738149642944
99_3082_2,47,0.4944719672203064
99_3082_2,75,0.3216972053050995
99_3103_2,30,0.5501502156257629
99_3103_2,91,0.5
99_3113_2,7,0.39324742555618286
99_3113_2,47,0.3732869625091553
99_3114_2,78,0.3586362898349762
99_3114_2,62,0.3433103859424591
99_3115_2,61,0.39267128705978394
99_3115_2,40,0.3738713562488556
99_3123_2,7,0.4211190938949585
99_3123_2,11,0.3450375199317932
99_3154_2,30,0.7655174136161804
99_3154_2,91,0.3333333333333333
99_3178_2,59,0.4301544427871704
99_3178_2,78,0.3176893889904022
99_3186_2,57,0.4473762512207031
99_3186_2,75,0.4214813709259033
99_3198_2,64,0.4226681590080261
99_3198_2,51,0.34551340341567993
99_3198_2,93,0.3333333333333333
99_3216_2,73,0.7634912729263306
99_3216_2,91,0.3333333333333333
99_3246_2,50,0.5112348198890686
99_3246_2,93,0.3333333333333333
99_3247_2,50,0.41085895895957947
99_3247_2,93,0.3333333333333333
99_3251_2,64,0.5583661794662476
99_3251_2,30,0.3100677728652954
99_3257_2,75,0.47145143151283264
99_3257_2,93,0.3333333333333333
99_3266_2,7,0.47619566321372986
99_3266_2,51,0.37004339694976807
99_3280_2,40,0.3433956205844879
99_3280_2,9,0.34309712052345276
99_3310_2,75,0.4353434145450592
