Id,TextTopics,TopicPercentages
99_5149_4,86,0.51015604
99_5151_4,94,0.48754585
99_5152_4,108,0.3308173
99_5154_4,111,0.65005016
99_5155_4,103,0.4826019
99_5156_4,86,0.51015604
99_5157_4,119,0.48781252
99_5158_4,118,0.9660122
99_5159_4,112,0.3944543
99_5160_4,84,0.4840722
99_5161_4,109,0.3704871
99_5163_4,86,0.668005
99_5164_4,72,0.3026525
99_5166_4,121,0.48823994
99_5167_4,106,0.59102243
99_5169_4,114,0.48385373
99_5170_4,86,0.66800654
99_5171_4,91,0.59058356
99_5174_4,81,0.6159509
99_5176_4,105,0.9742518
99_5178_4,90,0.43572995
99_5179_4,104,0.3299151
99_5180_4,121,0.4882397
99_5182_4,92,0.65003186
99_5183_4,95,0.6187806
99_5184_4,105,0.7034996
99_5185_4,85,0.9414518
99_5186_4,81,0.7329462
99_5187_4,80,0.5886245
99_5188_4,77,0.35659757
99_5189_4,83,0.5420973
99_5190_4,102,0.8464807
99_5191_4,81,0.5481459
99_5192_4,71,0.6632604
99_5193_4,71,0.7082781
99_5194_4,86,0.3304132
99_5195_4,73,0.62103224
99_5196_4,69,0.4425145
99_5197_4,84,0.6649919
99_5199_4,71,0.8921882
99_5200_4,85,0.7237315
99_5201_4,84,0.5654861
99_5202_4,71,0.5123853
99_5203_4,71,0.6017217
99_5206_4,84,0.5028515
99_5207_4,133,0.92269915
99_5208_4,118,0.77624154
99_5209_4,80,0.8408272
99_5210_4,119,0.48781183
99_5211_4,85,0.500036
99_5213_4,118,0.7207774
99_5215_4,115,0.7737819
99_5218_4,89,0.9361785
99_5219_4,84,0.4587665
99_5220_4,101,0.3300803
99_5221_4,101,0.71771735
99_5222_4,85,0.7705274
99_5223_4,83,0.49856153
99_5224_4,83,0.6682171
99_5225_4,71,0.39568162
99_5226_4,129,0.74688995
99_5227_4,77,0.82155335
99_5228_4,113,0.7961368
99_5229_4,85,0.8293713
99_5230_4,94,0.3927011
99_5232_4,102,0.76871186
99_5233_4,84,0.49739757
99_5234_4,114,0.4838539
99_5235_4,86,0.5052067
99_5237_4,131,0.48215565
99_5240_4,121,0.65315264
99_5243_4,83,0.49462268
99_5245_4,116,0.64941305
99_5247_4,84,0.66499203
99_5248_4,84,0.5057082
99_5249_4,84,0.5057082
99_5250_4,103,0.42443052
99_5251_4,84,0.50569683
99_5252_4,70,0.3899976
99_5255_4,108,0.67693007
99_5257_4,72,0.6943595
99_5258_4,84,0.66499203
99_5259_4,84,0.664992
99_5260_4,101,0.37374473
99_5262_4,84,0.3669091
99_5263_4,115,0.8918634
99_5264_4,111,0.9845085
99_5265_4,81,0.7277806
99_5267_4,133,0.7902731
99_5268_4,84,0.5057082
99_5271_4,84,0.50570816
99_5273_4,122,0.49417925
99_5274_4,133,0.4905968
99_5275_4,115,0.79886466
99_5277_4,121,0.48823988
99_5278_4,133,0.4816633
99_5279_4,86,0.3914955
99_5280_4,132,0.78646207
99_5281_4,105,0.93244994
99_5282_4,81,0.6392458
99_5283_4,133,0.5859219
99_5284_4,84,0.38317162
99_5285_4,133,0.568221
99_5286_4,85,0.48229435
99_5287_4,84,0.37475523
99_5288_4,71,0.70586556
99_5289_4,84,0.6649919
99_5290_4,109,0.81099945
99_5291_4,88,0.7746529
99_5293_4,118,0.49037606
99_5295_4,85,0.51603156
99_5296_4,84,0.69150424
99_5297_4,113,0.764253
99_5298_4,92,0.47502995
99_5299_4,71,0.828903
99_5300_4,86,0.31761724
99_5303_4,84,0.664992
99_5304_4,84,0.664992
99_5305_4,130,0.48140094
99_5307_4,103,0.49108472
99_5310_4,117,0.9101786
99_5311_4,84,0.5898647
99_5313_4,71,0.34304523
99_5314_4,102,0.30456674
99_5316_4,85,0.3307067
99_5317_4,114,0.48383892
99_5319_4,85,0.67312145
99_5320_4,100,0.88048905
99_5321_4,86,0.3753536
99_5324_4,86,0.33005446
99_5325_4,114,0.69504786
