Id,TextTopics,TopicPercentages
99_3837_4,42,0.48295513
99_3839_4,33,0.64919686
99_3842_4,59,0.65066
99_3846_4,59,0.46794036
99_3851_4,10,0.4936492
99_3861_4,32,0.32849762
99_3862_4,30,0.3758873
99_3864_4,42,0.64956796
99_3865_4,12,0.650175
99_3873_4,68,0.3333333333333333
99_3875_4,20,0.4837061
99_3876_4,66,0.3333333333333333
99_3889_4,42,0.48295513
99_3890_4,62,0.76781684
99_3891_4,68,0.4
99_3894_4,42,0.48295513
99_3900_4,61,0.49527472
99_3901_4,68,0.3333333333333333
99_3909_4,63,0.6490284
99_3915_4,20,0.3953088
99_3921_4,16,0.5057079
99_3923_4,30,0.6505708
99_3925_4,33,0.39315274
99_3927_4,59,0.45978314
99_3931_4,47,0.35917667
99_3932_4,61,0.4242139
99_3938_4,68,0.3333333333333333
99_3945_4,30,0.5915329
99_3947_4,68,0.3333333333333333
99_3949_4,57,0.48118696
99_3951_4,42,0.48295513
99_3954_4,38,0.48314202
99_3958_4,68,0.3333333333333333
99_3959_4,42,0.6495697
99_3960_4,59,0.38240075
99_3962_4,22,0.6496284
99_3965_4,48,0.6609273
99_3966_4,16,0.5057052
99_3979_4,30,0.4844315
99_3980_4,20,0.3486466
99_3982_4,23,0.6489947
99_3983_4,30,0.59155726
99_3984_4,68,0.5
99_3985_4,68,0.3333333333333333
99_3986_4,42,0.49125794
99_3987_4,18,0.50345117
99_3991_4,60,0.64933157
99_3995_4,52,0.39436355
99_3996_4,29,0.48450005
99_4000_4,68,0.3333333333333333
99_4006_4,68,0.3333333333333333
99_4008_4,49,0.67955697
99_4009_4,21,0.5541071
99_4010_4,68,0.3333333333333333
99_4012_4,63,0.48214674
99_4014_4,53,0.48823994
99_4020_4,14,0.82125014
99_4022_4,32,0.48275456
99_4032_4,61,0.49070388
99_4033_4,51,0.65286237
99_4035_4,42,0.67103875
99_4036_4,42,0.4941732
99_4041_4,42,0.48295513
99_4042_4,32,0.33593276
99_4050_4,27,0.4203996
99_4053_4,20,0.4837061
99_4056_4,24,0.61915416
99_4057_4,16,0.5057079
99_4058_4,14,0.49353907
99_4060_4,63,0.6576891
99_4066_4,56,0.4816031
99_4067_4,20,0.7872095
99_4068_4,39,0.6390722
99_4071_4,10,0.48161298
99_4079_4,22,0.6496262
99_4081_4,42,0.48295513
99_4083_4,30,0.42499486
99_4084_4,38,0.48314208
99_4088_4,17,0.32890406
99_4091_4,63,0.49535975
99_4099_4,37,0.686834
99_4102_4,19,0.33627835
99_4104_4,12,0.48386407
99_4111_4,47,0.7340307
99_4121_4,33,0.64919686
99_4122_4,16,0.5056988
99_4127_4,33,0.48240438
99_4136_4,47,0.48111445
99_4137_4,6,0.3304498
99_4143_4,68,0.3333333333333333
99_4149_4,16,0.50570726
99_4152_4,20,0.50742257
99_4155_4,51,0.44224256
99_4156_4,19,0.7716309
99_4163_4,32,0.39488867
99_4166_4,63,0.7865765
99_4167_4,7,0.82110965
99_4172_4,54,0.38285893
99_4178_4,8,0.48162776
99_4183_4,26,0.48754585
99_4188_4,37,0.3956664
99_4190_4,42,0.48295513
99_4196_4,68,0.3333333333333333
99_4198_4,68,0.3333333333333333
99_4204_4,49,0.48312303
99_4210_4,59,0.48457122
99_4211_4,41,0.5824685
99_4212_4,68,0.3333333333333333
99_4217_4,36,0.68407357
99_4218_4,68,0.5
99_4220_4,30,0.4603007
99_4228_4,27,0.32435256
99_4229_4,9,0.56878227
99_4231_4,54,0.48321858
99_4237_4,42,0.48295513
99_4239_4,6,0.39525
