Id,TextTopics,TopicPercentages
99_4209_5,234,0.3333333333333333
99_4221_5,178,0.5988534688949585
99_4221_5,205,0.3139575123786926
99_4234_5,172,0.47289934754371643
99_4234_5,223,0.4508829414844513
99_4258_5,198,0.5415079593658447
99_4258_5,226,0.32698971033096313
99_4279_5,223,0.6961752772331238
99_4279_5,234,0.4
99_4313_5,223,0.6652609705924988
99_4313_5,234,0.4
99_4328_5,221,0.9278629422187805
99_4328_5,234,0.3
99_4348_5,198,0.4725697934627533
99_4348_5,172,0.3681910037994385
99_4355_5,216,0.4886910915374756
99_4355_5,173,0.41298922896385193
99_7041_5,168,0.471078485250473
99_7041_5,178,0.36457809805870056
99_7050_5,216,0.4447897970676422
99_7050_5,194,0.4423348307609558
99_7052_5,181,0.4805602729320526
99_7052_5,203,0.3592449128627777
99_7058_5,175,0.5623424053192139
99_7058_5,169,0.3389386832714081
99_7072_5,171,0.5307376980781555
99_7072_5,172,0.3091636598110199
99_7084_5,163,0.5363109111785889
99_7084_5,173,0.36541369557380676
99_7090_5,176,0.3414596915245056
99_7090_5,181,0.33648476004600525
99_7097_5,181,0.5996744632720947
99_7097_5,173,0.31351664662361145
99_7103_5,176,0.45793864130973816
99_7103_5,231,0.45513033866882324
99_7108_5,170,0.5338122248649597
99_7108_5,173,0.38815823197364807
99_7131_5,171,0.5312737822532654
99_7131_5,181,0.3903926908969879
99_7134_5,187,0.33873677253723145
99_7134_5,221,0.3023039400577545
99_7136_5,231,0.3632640838623047
99_7136_5,176,0.3574574887752533
99_7141_5,215,0.5147718191146851
99_7141_5,189,0.3862183392047882
99_7142_5,176,0.5568731427192688
99_7142_5,164,0.38758373260498047
99_7153_5,231,0.4969523549079895
99_7153_5,209,0.3896082043647766
99_7169_5,166,0.5148480534553528
99_7169_5,172,0.38673704862594604
99_7172_5,213,0.36226773262023926
99_7172_5,174,0.3619455397129059
99_7185_5,227,0.4417888820171356
99_7185_5,176,0.3986474573612213
99_7195_5,168,0.5199993848800659
99_7195_5,182,0.3474566638469696
99_7225_5,223,0.5404394865036011
99_7225_5,198,0.3490956425666809
99_7226_5,167,0.5561720132827759
99_7226_5,223,0.38632267713546753
99_7234_5,166,0.4197923243045807
99_7234_5,203,0.4195935130119324
99_7235_5,228,0.7937981486320496
99_7235_5,232,0.3333333333333333
